,hGoals,hGoalsAgs,hShots,hShotsAgs,hShotsTar,hShotsAgsTar,hCorners,hCornersAgs,aGoals,aGoalsAgs,aShots,aShotsAgs,aShotsTar,aShotsAgsTar,aCorners,aCornersAgs,hGoals,hGoalsAgs,hPointsAvg,hShots,hShotsAgs,hShotsTar,hShotsAgsTar,hCorners,hCornersAgs,hGoals,hGoalsAgs,hPointsAvg,hShots,hShotsAgs,hShotsTar,hShotsAgsTar,hCorners,hCornersAgs,hELO,aELO,FTHG,FTAG
0,1.4666666666666666,0.6,15.4,8.833333333333334,5.066666666666666,2.5,6.933333333333334,3.433333333333333,1.2727272727272727,1.9090909090909092,10.272727272727273,17.545454545454547,3.272727272727273,6.545454545454546,3.4545454545454546,6.090909090909091,1.6,1.2,1.8,16.2,11.6,5.2,3.4,4.6,2.8,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,2105.251822732273,1107.7217485665417,0,0
0,1.2,1.2666666666666666,11.9,12.7,3.566666666666667,4.366666666666666,5.0,5.866666666666666,1.8,1.2333333333333334,14.1,11.5,5.033333333333333,3.7666666666666666,6.666666666666667,5.133333333333334,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,1800.8373449437374,1804.0917631709701,1,1
0,1.5333333333333334,1.4,15.9,12.0,4.666666666666667,4.433333333333334,5.466666666666667,4.033333333333333,2.2666666666666666,1.1,17.833333333333332,7.933333333333334,6.033333333333333,3.066666666666667,8.0,3.6666666666666665,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,1943.8590985107203,2100.38698509955,0,4
0,2.066666666666667,1.2,15.5,10.966666666666667,5.233333333333333,4.1,6.466666666666667,5.166666666666667,1.7741935483870968,0.7741935483870968,17.161290322580644,10.548387096774194,5.806451612903226,4.064516129032258,7.0,4.32258064516129,2.0,1.2,2.0,18.2,7.6,6.2,2.4,7.6,2.2,2.4,1.4,2.0,14.6,11.0,5.4,4.2,4.8,2.4,2040.059753808404,2201.1871792586376,3,1
0,1.0666666666666667,1.3,12.366666666666667,12.866666666666667,4.366666666666666,4.4,6.1,5.333333333333333,1.1935483870967742,1.2903225806451613,12.193548387096774,14.838709677419354,3.6129032258064515,5.709677419354839,4.645161290322581,5.741935483870968,1.4,1.0,1.4,14.8,13.2,4.6,3.8,6.6,6.2,0.6,1.8,0.2,9.4,18.2,2.8,6.4,5.0,6.6,1577.9595520167443,1571.3205087241422,0,4
0,1.8,1.2333333333333334,14.1,11.5,5.033333333333333,3.7666666666666666,6.666666666666667,5.133333333333334,1.4193548387096775,1.7096774193548387,12.774193548387096,11.0,4.483870967741935,4.0,6.516129032258065,4.354838709677419,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,1809.8985529231886,1660.888973721367,6,3
0,1.2727272727272727,1.9090909090909092,10.272727272727273,17.545454545454547,3.272727272727273,6.545454545454546,3.4545454545454546,6.090909090909091,2.066666666666667,1.1,18.966666666666665,8.466666666666667,6.1,2.7666666666666666,6.966666666666667,4.133333333333334,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,1121.3345893438636,2062.352204486568,2,0
0,1.7333333333333334,1.1,15.366666666666667,11.133333333333333,4.933333333333334,3.2333333333333334,5.8,4.233333333333333,1.4838709677419355,1.4838709677419355,15.580645161290322,11.96774193548387,4.548387096774194,4.419354838709677,5.354838709677419,4.032258064516129,0.8,1.2,1.0,16.6,9.6,5.0,2.6,3.8,3.6,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,1965.5760709019619,1940.865791533095,1,3
0,2.0,0.6666666666666666,19.9,9.2,7.566666666666666,2.7666666666666666,7.233333333333333,3.933333333333333,0.9166666666666666,1.1666666666666667,10.583333333333334,12.416666666666666,2.6666666666666665,3.3333333333333335,5.083333333333333,5.333333333333333,1.6,0.4,2.2,19.0,11.2,6.0,3.0,8.6,5.0,1.0,1.4,1.0,9.2,13.2,2.2,3.6,4.6,6.2,2204.1493554203084,1171.181241384062,1,0
0,1.1666666666666667,1.2,12.6,11.133333333333333,3.8333333333333335,3.6333333333333333,4.433333333333334,4.533333333333333,1.6153846153846154,0.8461538461538461,11.76923076923077,16.153846153846153,3.8461538461538463,4.615384615384615,4.769230769230769,6.538461538461538,2.0,1.8,1.4,9.6,16.2,4.4,4.6,2.8,4.8,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,1690.5755498555593,1292.7677947730638,2,1
0,1.3666666666666667,1.3333333333333333,11.266666666666667,12.433333333333334,3.4,4.1,4.8,5.533333333333333,1.1935483870967742,1.2580645161290323,11.96774193548387,12.741935483870968,3.6774193548387095,4.387096774193548,5.0,5.838709677419355,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,1728.6164371359534,1806.5738330835256,1,0
0,1.7,1.0333333333333334,12.966666666666667,12.366666666666667,4.2,3.7333333333333334,4.6,5.6,1.4193548387096775,0.5806451612903226,15.387096774193548,8.741935483870968,5.096774193548387,2.4838709677419355,6.935483870967742,3.3548387096774195,1.4,1.4,1.4,13.0,12.0,4.2,5.0,4.6,4.0,1.6,1.2,1.8,16.2,11.6,5.2,3.4,4.6,2.8,2127.655898305662,2112.2773789612993,0,3
0,2.2666666666666666,1.1,17.833333333333332,7.933333333333334,6.033333333333333,3.066666666666667,8.0,3.6666666666666665,1.1612903225806452,1.5483870967741935,11.870967741935484,12.774193548387096,3.7096774193548385,3.935483870967742,4.419354838709677,4.838709677419355,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,0.8,1.4,0.8,10.8,16.4,4.0,5.2,4.0,6.4,2130.7316288608877,1716.096114987411,2,1
0,1.7741935483870968,0.7741935483870968,17.161290322580644,10.548387096774194,5.806451612903226,4.064516129032258,7.0,4.32258064516129,1.3333333333333333,1.75,10.0,17.916666666666668,3.3333333333333335,6.416666666666667,3.25,6.833333333333333,2.4,1.4,2.0,14.6,11.0,5.4,4.2,4.8,2.4,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,2203.7139758313774,1165.399993934786,2,0
0,2.066666666666667,1.1,18.966666666666665,8.466666666666667,6.1,2.7666666666666666,6.966666666666667,4.133333333333334,1.967741935483871,0.6451612903225806,19.806451612903224,9.161290322580646,7.483870967741935,2.6774193548387095,7.354838709677419,3.870967741935484,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,1.6,0.4,2.2,19.0,11.2,6.0,3.0,8.6,5.0,2060.4852807109532,2232.466010262015,2,0
0,1.4193548387096775,0.5806451612903226,15.387096774193548,8.741935483870968,5.096774193548387,2.4838709677419355,6.935483870967742,3.3548387096774195,1.1935483870967742,1.1935483870967742,12.709677419354838,11.129032258064516,3.935483870967742,3.7419354838709675,4.387096774193548,4.580645161290323,1.6,1.2,1.8,16.2,11.6,5.2,3.4,4.6,2.8,2.0,1.8,1.4,9.6,16.2,4.4,4.6,2.8,4.8,2137.241149158369,1719.7269257370417,2,0
0,0.9166666666666666,1.1666666666666667,10.583333333333334,12.416666666666666,2.6666666666666665,3.3333333333333335,5.083333333333333,5.333333333333333,1.935483870967742,1.2903225806451613,14.129032258064516,11.709677419354838,5.193548387096774,3.903225806451613,6.580645161290323,5.225806451612903,1.0,1.4,1.0,9.2,13.2,2.2,3.6,4.6,6.2,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,1168.9020365236347,1837.868186510328,0,0
0,1.1935483870967742,1.2580645161290323,11.96774193548387,12.741935483870968,3.6774193548387095,4.387096774193548,5.0,5.838709677419355,1.032258064516129,1.3870967741935485,12.64516129032258,12.774193548387096,4.516129032258065,4.483870967741935,6.096774193548387,5.193548387096774,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,1.4,1.0,1.4,14.8,13.2,4.6,3.8,6.6,6.2,1808.9368145643593,1576.9873324453224,1,0
0,1.1935483870967742,1.2903225806451613,12.193548387096774,14.838709677419354,3.6129032258064515,5.709677419354839,4.645161290322581,5.741935483870968,1.7096774193548387,1.1612903225806452,15.548387096774194,10.96774193548387,5.0,3.2580645161290325,5.709677419354839,4.161290322580645,0.6,1.8,0.2,9.4,18.2,2.8,6.4,5.0,6.6,0.8,1.2,1.0,16.6,9.6,5.0,2.6,3.8,3.6,1602.9673832924257,1965.7735864144045,0,4
0,1.4838709677419355,1.4838709677419355,15.580645161290322,11.96774193548387,4.548387096774194,4.419354838709677,5.354838709677419,4.032258064516129,1.3548387096774193,1.2903225806451613,11.419354838709678,12.419354838709678,3.4193548387096775,4.032258064516129,4.806451612903226,5.548387096774194,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,1971.8178721836202,1757.2683549029566,2,2
0,1.6153846153846154,0.8461538461538461,11.76923076923077,16.153846153846153,3.8461538461538463,4.615384615384615,4.769230769230769,6.538461538461538,2.096774193548387,1.1935483870967742,15.419354838709678,10.903225806451612,5.258064516129032,4.129032258064516,6.580645161290323,5.419354838709677,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,2.0,1.2,2.0,18.2,7.6,6.2,2.4,7.6,2.2,1285.6973386695754,2073.240888642377,1,1
0,1.1612903225806452,1.5483870967741935,11.870967741935484,12.774193548387096,3.7096774193548385,3.935483870967742,4.419354838709677,4.838709677419355,1.6451612903225807,1.096774193548387,12.903225806451612,12.451612903225806,4.096774193548387,3.903225806451613,4.774193548387097,5.516129032258065,0.8,1.4,0.8,10.8,16.4,4.0,5.2,4.0,6.4,1.4,1.4,1.4,13.0,12.0,4.2,5.0,4.6,4.0,1718.6270765820054,2129.9114340492456,2,0
0,1.4193548387096775,1.7096774193548387,12.774193548387096,11.0,4.483870967741935,4.0,6.516129032258065,4.354838709677419,2.2580645161290325,1.096774193548387,17.806451612903224,7.806451612903226,6.0,3.032258064516129,8.064516129032258,3.6451612903225805,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,1667.6664038457527,2159.23624809982,0,2
0,2.096774193548387,1.1935483870967742,15.419354838709678,10.903225806451612,5.258064516129032,4.129032258064516,6.580645161290323,5.419354838709677,1.1875,1.5,11.8125,12.65625,3.71875,3.84375,4.5,4.78125,2.0,1.2,2.0,18.2,7.6,6.2,2.4,7.6,2.2,0.8,1.4,0.8,10.8,16.4,4.0,5.2,4.0,6.4,2076.8800952643237,1743.8541712821177,3,1
0,1.032258064516129,1.3870967741935485,12.64516129032258,12.774193548387096,4.516129032258065,4.483870967741935,6.096774193548387,5.193548387096774,0.8461538461538461,1.0769230769230769,10.461538461538462,12.0,2.6923076923076925,3.3076923076923075,5.076923076923077,5.076923076923077,1.4,1.0,1.4,14.8,13.2,4.6,3.8,6.6,6.2,1.0,1.4,1.0,9.2,13.2,2.2,3.6,4.6,6.2,1578.4638031976838,1179.3514859541647,1,0
0,1.935483870967742,1.2903225806451613,14.129032258064516,11.709677419354838,5.193548387096774,3.903225806451613,6.580645161290323,5.225806451612903,1.15625,1.375,12.0,14.84375,3.53125,5.78125,4.6875,5.625,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,0.6,1.8,0.2,9.4,18.2,2.8,6.4,5.0,6.6,1846.5575275136525,1601.2430677541072,2,0
0,1.3333333333333333,1.75,10.0,17.916666666666668,3.3333333333333335,6.416666666666667,3.25,6.833333333333333,1.5714285714285714,0.8571428571428571,11.357142857142858,15.928571428571429,3.857142857142857,4.428571428571429,4.5,6.142857142857143,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,1162.9934466636162,1298.0241046573776,1,1
0,1.1935483870967742,1.1935483870967742,12.709677419354838,11.129032258064516,3.935483870967742,3.7419354838709675,4.387096774193548,4.580645161290323,1.5,1.5,15.59375,11.84375,4.53125,4.375,5.40625,4.0625,2.0,1.8,1.4,9.6,16.2,4.4,4.6,2.8,4.8,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,1722.478905766582,1981.612023117967,1,1
0,1.3548387096774193,1.2903225806451613,11.419354838709678,12.419354838709678,3.4193548387096775,4.032258064516129,4.806451612903226,5.548387096774194,1.375,1.71875,12.53125,11.1875,4.375,4.03125,6.40625,4.4375,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,1767.6452136613634,1665.135282665671,2,1
0,1.967741935483871,0.6451612903225806,19.806451612903224,9.161290322580646,7.483870967741935,2.6774193548387095,7.354838709677419,3.870967741935484,1.1875,1.21875,11.8125,12.53125,3.6875,4.28125,5.0,5.8125,1.6,0.4,2.2,19.0,11.2,6.0,3.0,8.6,5.0,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,2235.412778898142,1839.1092405696522,4,0
0,1.6451612903225807,1.096774193548387,12.903225806451612,12.451612903225806,4.096774193548387,3.903225806451613,4.774193548387097,5.516129032258065,2.064516129032258,1.064516129032258,18.903225806451612,8.419354838709678,6.193548387096774,2.7419354838709675,7.064516129032258,4.096774193548387,1.4,1.4,1.4,13.0,12.0,4.2,5.0,4.6,4.0,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,2131.080683472346,2094.446664559021,3,1
0,1.6875,1.09375,12.90625,12.59375,4.1875,4.0,4.78125,5.71875,1.3076923076923077,1.6923076923076923,10.384615384615385,17.307692307692307,3.1538461538461537,6.153846153846154,3.4615384615384617,6.538461538461538,1.4,1.4,1.4,13.0,12.0,4.2,5.0,4.6,4.0,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,2158.574667225879,1171.5303787241942,3,1
0,2.064516129032258,1.064516129032258,18.903225806451612,8.419354838709678,6.193548387096774,2.7419354838709675,7.064516129032258,4.096774193548387,1.78125,0.75,17.15625,10.5,5.84375,4.0625,6.875,4.4375,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,2.4,1.4,2.0,14.6,11.0,5.4,4.2,4.8,2.4,2087.631225142943,2235.7788191059853,3,1
0,1.4375,0.5625,15.59375,8.75,5.28125,2.5,6.875,3.28125,1.375,1.71875,12.53125,11.1875,4.375,4.03125,6.40625,4.4375,1.6,1.2,1.8,16.2,11.6,5.2,3.4,4.6,2.8,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,2169.906018758531,1666.5593815184932,1,1
0,1.1875,1.21875,11.8125,12.53125,3.6875,4.28125,5.0,5.8125,0.8461538461538461,1.0769230769230769,10.461538461538462,12.0,2.6923076923076925,3.3076923076923075,5.076923076923077,5.076923076923077,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,1.0,1.4,1.0,9.2,13.2,2.2,3.6,4.6,6.2,1838.3261876195627,1172.1004768103794,2,0
0,1.1875,1.5,11.8125,12.65625,3.71875,3.84375,4.5,4.78125,1.5714285714285714,0.8571428571428571,11.357142857142858,15.928571428571429,3.857142857142857,4.428571428571429,4.5,6.142857142857143,0.8,1.4,0.8,10.8,16.4,4.0,5.2,4.0,6.4,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,1746.737530453245,1305.4871725967996,3,2
0,1.1875,1.1875,12.59375,11.1875,3.84375,3.6875,4.375,4.625,1.7096774193548387,1.1612903225806452,15.548387096774194,10.96774193548387,5.0,3.2580645161290325,5.709677419354839,4.161290322580645,2.0,1.8,1.4,9.6,16.2,4.4,4.6,2.8,4.8,0.8,1.2,1.0,16.6,9.6,5.0,2.6,3.8,3.6,1731.2660011050862,1999.7222564302433,3,4
0,1.375,1.28125,11.46875,12.40625,3.4375,4.03125,4.90625,5.5625,1.03125,1.34375,12.71875,12.71875,4.46875,4.46875,6.03125,5.09375,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,1.4,1.0,1.4,14.8,13.2,4.6,3.8,6.6,6.2,1794.1684809432402,1607.0393873380087,0,2
0,1.15625,1.375,12.0,14.84375,3.53125,5.78125,4.6875,5.625,2.2580645161290325,1.096774193548387,17.806451612903224,7.806451612903226,6.0,3.032258064516129,8.064516129032258,3.6451612903225805,0.6,1.8,0.2,9.4,18.2,2.8,6.4,5.0,6.6,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,1606.9441651760208,2192.462314123162,0,2
0,2.03125,0.625,19.84375,9.03125,7.53125,2.6875,7.375,3.90625,1.9375,1.25,14.3125,11.65625,5.28125,3.8125,6.6875,5.25,1.6,0.4,2.2,19.0,11.2,6.0,3.0,8.6,5.0,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,2264.004695542029,1877.0094120857664,3,2
0,1.5,1.5,15.59375,11.84375,4.53125,4.375,5.40625,4.0625,2.125,1.1875,15.4375,10.65625,5.25,4.0625,6.625,5.28125,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,2.0,1.2,2.0,18.2,7.6,6.2,2.4,7.6,2.2,1997.2467965170501,2108.6758277927834,1,2
0,2.2580645161290325,1.096774193548387,17.806451612903224,7.806451612903226,6.0,3.032258064516129,8.064516129032258,3.6451612903225805,1.2121212121212122,1.1818181818181819,11.848484848484848,12.393939393939394,3.8181818181818183,4.212121212121212,5.03030303030303,5.666666666666667,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,2218.403398576684,1866.7822090986688,0,0
0,1.375,1.71875,12.53125,11.1875,4.375,4.03125,6.40625,4.4375,1.4848484848484849,1.5151515151515151,15.454545454545455,11.757575757575758,4.454545454545454,4.363636363636363,5.424242424242424,4.0606060606060606,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,1681.1762572501948,1995.884961086003,3,2
0,1.9375,1.25,14.3125,11.65625,5.28125,3.8125,6.6875,5.25,1.3333333333333333,1.303030303030303,11.454545454545455,12.333333333333334,3.3636363636363638,4.03030303030303,4.909090909090909,5.545454545454546,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,1876.4133550023034,1793.1929143554469,3,0
0,1.3076923076923077,1.6923076923076923,10.384615384615385,17.307692307692307,3.1538461538461537,6.153846153846154,3.4615384615384617,6.538461538461538,1.2424242424242424,1.5151515151515151,12.151515151515152,12.454545454545455,3.909090909090909,3.8484848484848486,4.636363636363637,4.696969696969697,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,0.8,1.4,0.8,10.8,16.4,4.0,5.2,4.0,6.4,1165.5271448167664,1777.8811094252019,2,1
0,2.09375,1.0625,18.875,8.375,6.21875,2.75,7.125,4.0625,1.5714285714285714,0.8571428571428571,11.357142857142858,15.928571428571429,3.857142857142857,4.428571428571429,4.5,6.142857142857143,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,2120.0865664125663,1297.7383214498568,2,1
0,1.4242424242424243,1.7272727272727273,12.787878787878787,11.303030303030303,4.515151515151516,4.121212121212121,6.363636363636363,4.484848484848484,1.2424242424242424,1.5151515151515151,12.151515151515152,12.454545454545455,3.909090909090909,3.8484848484848486,4.636363636363637,4.696969696969697,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,0.8,1.4,0.8,10.8,16.4,4.0,5.2,4.0,6.4,1707.7325081742104,1774.5283174497151,2,0
0,1.03125,1.34375,12.71875,12.71875,4.46875,4.46875,6.03125,5.09375,1.2424242424242424,1.2727272727272727,12.696969696969697,11.454545454545455,3.8484848484848486,3.909090909090909,4.424242424242424,4.636363636363637,1.4,1.0,1.4,14.8,13.2,4.6,3.8,6.6,6.2,2.0,1.8,1.4,9.6,16.2,4.4,4.6,2.8,4.8,1642.9506520993689,1734.1340471140907,1,0
0,1.9696969696969697,1.2121212121212122,14.363636363636363,11.454545454545455,5.2727272727272725,3.757575757575758,6.606060606060606,5.2727272727272725,1.3571428571428572,1.6428571428571428,10.714285714285714,16.857142857142858,3.4285714285714284,5.928571428571429,3.357142857142857,6.571428571428571,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,1901.4058082564,1205.4668971456215,4,0
0,1.2121212121212122,1.1818181818181819,11.848484848484848,12.393939393939394,3.8181818181818183,4.212121212121212,5.03030303030303,5.666666666666667,2.125,1.1875,15.4375,10.65625,5.25,4.0625,6.625,5.28125,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,2.0,1.2,2.0,18.2,7.6,6.2,2.4,7.6,2.2,1876.883993546057,2134.7740165913706,1,2
0,1.121212121212121,1.393939393939394,11.969696969696969,14.818181818181818,3.515151515151515,5.818181818181818,4.7272727272727275,5.575757575757576,1.5714285714285714,0.8571428571428571,11.357142857142858,15.928571428571429,3.857142857142857,4.428571428571429,4.5,6.142857142857143,0.6,1.8,0.2,9.4,18.2,2.8,6.4,5.0,6.6,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,1607.2299631638218,1294.6232395249694,0,0
0,1.3333333333333333,1.303030303030303,11.454545454545455,12.333333333333334,3.3636363636363638,4.03030303030303,4.909090909090909,5.545454545454546,1.78125,0.75,17.15625,10.5,5.84375,4.0625,6.875,4.4375,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,2.4,1.4,2.0,14.6,11.0,5.4,4.2,4.8,2.4,1791.5572666552036,2239.6741107757725,3,1
0,1.4848484848484849,1.5151515151515151,15.454545454545455,11.757575757575758,4.454545454545454,4.363636363636363,5.424242424242424,4.0606060606060606,1.7272727272727273,1.0909090909090908,13.030303030303031,12.515151515151516,4.212121212121212,4.0,4.9393939393939394,5.666666666666667,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,1.4,1.4,1.4,13.0,12.0,4.2,5.0,4.6,4.0,1992.947977261664,2190.8175426348607,2,3
0,2.1875,1.0625,17.625,7.71875,5.84375,3.0,8.0625,3.5625,2.090909090909091,1.0606060606060606,18.606060606060606,8.454545454545455,6.121212121212121,2.696969696969697,7.242424242424242,3.9696969696969697,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,2226.3076894421324,2147.1464745365315,1,1
0,0.8461538461538461,1.0769230769230769,10.461538461538462,12.0,2.6923076923076925,3.3076923076923075,5.076923076923077,5.076923076923077,1.4242424242424243,0.5757575757575758,15.727272727272727,8.575757575757576,5.333333333333333,2.4545454545454546,7.121212121212121,3.242424242424242,1.0,1.4,1.0,9.2,13.2,2.2,3.6,4.6,6.2,1.6,1.2,1.8,16.2,11.6,5.2,3.4,4.6,2.8,1167.6621901101796,2184.124518708524,1,3
0,2.0606060606060606,0.6666666666666666,19.848484848484848,9.0,7.515151515151516,2.727272727272727,7.363636363636363,3.8484848484848486,1.7096774193548387,1.1612903225806452,15.548387096774194,10.96774193548387,5.0,3.2580645161290325,5.709677419354839,4.161290322580645,1.6,0.4,2.2,19.0,11.2,6.0,3.0,8.6,5.0,0.8,1.2,1.0,16.6,9.6,5.0,2.6,3.8,3.6,2296.6217825636304,2038.065244893206,2,1
0,1.5714285714285714,0.8571428571428571,11.357142857142858,15.928571428571429,3.857142857142857,4.428571428571429,4.5,6.142857142857143,2.0588235294117645,0.6764705882352942,19.61764705882353,8.970588235294118,7.470588235294118,2.735294117647059,7.294117647058823,3.764705882352941,0.6,1.6,0.8,7.8,18.0,1.8,6.6,3.8,8.2,1.6,0.4,2.2,19.0,11.2,6.0,3.0,8.6,5.0,1301.8515575874387,2321.8477599455828,0,2
0,2.125,1.1875,15.4375,10.65625,5.25,4.0625,6.625,5.28125,1.0303030303030303,1.303030303030303,12.545454545454545,12.515151515151516,4.333333333333333,4.393939393939394,5.9393939393939394,5.0,2.0,1.2,2.0,18.2,7.6,6.2,2.4,7.6,2.2,1.4,1.0,1.4,14.8,13.2,4.6,3.8,6.6,6.2,2164.111278606926,1673.0323870648544,1,2
0,1.3571428571428572,1.6428571428571428,10.714285714285714,16.857142857142858,3.4285714285714284,5.928571428571429,3.357142857142857,6.571428571428571,1.5,1.5588235294117647,15.588235294117647,11.735294117647058,4.529411764705882,4.382352941176471,5.4411764705882355,4.088235294117647,1.2,1.4,1.4,10.2,19.4,3.2,5.6,4.0,5.2,1.4,2.6,0.6,14.6,13.4,3.2,6.0,3.2,4.8,1202.6464842652604,1992.1105784037268,2,1
0,1.7272727272727273,1.0909090909090908,13.030303030303031,12.515151515151516,4.212121212121212,4.0,4.9393939393939394,5.666666666666667,1.2058823529411764,1.2058823529411764,11.647058823529411,12.617647058823529,3.735294117647059,4.294117647058823,5.029411764705882,5.823529411764706,1.4,1.4,1.4,13.0,12.0,4.2,5.0,4.6,4.0,0.6,2.8,0.2,10.8,15.8,2.2,6.6,6.0,8.6,2223.0158046958563,1880.610924472692,2,0
0,2.090909090909091,1.0606060606060606,18.606060606060606,8.454545454545455,6.121212121212121,2.696969696969697,7.242424242424242,3.9696969696969697,2.0294117647058822,1.1764705882352942,14.352941176470589,11.294117647058824,5.352941176470588,3.6470588235294117,6.5588235294117645,5.352941176470588,2.2,1.6,2.0,17.0,9.4,6.2,3.6,5.2,4.8,2.0,0.6,2.6,15.4,10.0,7.4,2.2,5.6,4.6,2155.3911881459235,1928.7348825711408,3,1
0,1.4242424242424243,0.5757575757575758,15.727272727272727,8.575757575757576,5.333333333333333,2.4545454545454546,7.121212121212121,3.242424242424242,1.3823529411764706,1.2941176470588236,11.470588235294118,12.294117647058824,3.5,3.9705882352941178,4.882352941176471,5.529411764705882,1.6,1.2,1.8,16.2,11.6,5.2,3.4,4.6,2.8,1.2,1.0,1.4,11.4,13.8,3.4,4.6,5.0,5.4,2209.138985979591,1822.1402512589266,0,0
0,1.7096774193548387,1.1612903225806452,15.548387096774194,10.96774193548387,5.0,3.2580645161290325,5.709677419354839,4.161290322580645,1.4411764705882353,1.6764705882352942,12.764705882352942,11.264705882352942,4.5588235294117645,4.029411764705882,6.235294117647059,4.470588235294118,0.8,1.2,1.0,16.6,9.6,5.0,2.6,3.8,3.6,0.6,1.8,0.8,9.0,16.4,3.6,5.6,5.8,4.6,2037.8916703145771,1736.6580847802716,0,0
0,1.2424242424242424,1.2727272727272727,12.696969696969697,11.454545454545455,3.8484848484848486,3.909090909090909,4.424242424242424,4.636363636363637,1.088235294117647,1.3529411764705883,12.029411764705882,14.882352941176471,3.5588235294117645,5.735294117647059,4.676470588235294,5.5588235294117645,2.0,1.8,1.4,9.6,16.2,4.4,4.6,2.8,4.8,0.6,1.8,0.2,9.4,18.2,2.8,6.4,5.0,6.6,1735.2052231981081,1617.362957165,1,0
0,1.78125,0.75,17.15625,10.5,5.84375,4.0625,6.875,4.4375,2.1515151515151514,1.0606060606060606,17.484848484848484,7.878787878787879,5.757575757575758,3.0303030303030303,8.090909090909092,3.696969696969697,2.4,1.4,2.0,14.6,11.0,5.4,4.2,4.8,2.4,3.0,0.8,3.0,17.6,8.8,6.6,2.6,6.0,5.2,2243.6110095355084,2236.000252631491,2,2
